Order-Date,Delivery-Date,Promised-Date,Courier,Size of the box height,Size of the box width,Size of the box length,Size of the box weight,Weather,Store address,Customer address
1/7/2021,1/24/2021,1/23/2021,FD,29.632656,34.722553,17.523058,0.006623354,Bad,-2.177893818,-2.03988723
1/21/2021,2/6/2021,2/6/2021,PS,29.632656,34.722553,17.523058,3.648683207,Bad,-2.177893818,-2.039908508
12/6/2021,12/24/2021,12/23/2021,FD,29.632656,34.722553,17.523058,6.65154434,Good,-2.231261999,-2.039876138
12/19/2020,1/6/2021,1/5/2021,FD,29.632656,34.722553,17.523058,2.616951207,Good,-2.231261999,-2.039843848
1/19/2021,2/4/2021,2/4/2021,FD,29.632656,34.722553,17.523058,3.095586586,Good,-2.231261999,-2.039910087
10/19/2020,11/4/2020,11/4/2020,FD,29.632656,34.722553,17.523058,2.984419021,Good,-2.231261999,-2.039873036
8/15/2021,8/19/2021,8/19/2021,PS,29.632656,34.722553,17.523058,0.940595739,Good,-2.122465164,-2.039817351
12/14/2020,12/17/2020,12/17/2020,PS,29.632656,34.722553,17.523058,0.756985013,Good,-2.122465164,-2.039831482
5/30/2021,6/2/2021,6/2/2021,PS,29.632656,34.722553,17.523058,3.966375369,Good,-2.122465164,-2.039878391
8/8/2021,8/12/2021,8/11/2021,PS,29.632656,34.722553,17.523058,4.217066668,Good,-2.122465164,-2.039868146
10/19/2020,10/23/2020,10/22/2020,PS,29.632656,34.722553,17.523058,1.412542491,Good,-2.122465164,-2.039848444
11/25/2020,11/30/2020,11/30/2020,FD,29.632656,34.722553,17.523058,2.908657253,Good,-2.292173122,-2.03987322
1/13/2021,1/17/2021,1/16/2021,PS,29.632656,34.722553,17.523058,3.841475348,Bad,-2.292173122,-2.039859119
11/28/2020,12/3/2020,12/3/2020,FD,29.632656,34.722553,17.523058,3.535592834,Good,-2.292173122,-2.039835513
12/13/2020,12/16/2020,12/15/2020,FD,29.632656,34.722553,17.523058,2.396719507,Good,-2.292173122,-2.039880035
12/5/2020,12/10/2020,12/10/2020,FD,29.632656,34.722553,17.523058,3.860982138,Good,-2.292173122,-2.039859667
12/12/2020,12/16/2020,12/16/2020,PS,29.632656,34.722553,17.523058,3.004751148,Good,-2.119750928,-2.039910937
11/7/2021,11/9/2021,11/9/2021,PS,29.632656,34.722553,17.523058,0.791011084,Good,-2.119750928,-2.039910156
10/6/2021,10/8/2021,10/7/2021,PS,29.632656,34.722553,17.523058,1.041088899,Good,-2.119750928,-2.039803037
12/3/2020,12/7/2020,12/7/2020,PS,29.632656,34.722553,17.523058,1.422685213,Bad,-2.119750928,-2.039814076
8/13/2021,8/17/2021,8/16/2021,PS,29.632656,34.722553,17.523058,3.45095051,Good,-2.119750928,-2.039841839
11/24/2021,11/28/2021,11/28/2021,PS,29.632656,34.722553,17.523058,3.059250041,Good,-2.119750928,-2.03993188
12/23/2020,12/25/2020,12/24/2020,PS,29.632656,34.722553,17.523058,1.865422685,Good,-2.119750928,-2.039850091
5/10/2021,5/12/2021,5/11/2021,PS,29.632656,34.722553,17.523058,0.533747671,Good,-2.119750928,-2.039880054
10/9/2021,10/13/2021,10/13/2021,PS,29.632656,34.722553,17.523058,3.384811418,Good,-2.119750928,-2.039899964
9/7/2021,9/11/2021,9/10/2021,PS,29.632656,34.722553,17.523058,2.998732008,Good,-2.119750928,-2.039823722
12/12/2021,12/16/2021,12/15/2021,PS,29.632656,34.722553,17.523058,3.239553599,Good,-2.119750928,-2.039924538
9/5/2021,9/7/2021,9/7/2021,PS,29.632656,34.722553,17.523058,3.493126253,Good,-2.112645713,-2.039881982
1/8/2021,1/12/2021,1/11/2021,PS,29.632656,34.722553,17.523058,1.681466477,Good,-2.112645713,-2.0398866
4/23/2021,4/25/2021,4/24/2021,PS,29.632656,34.722553,17.523058,1.440420496,Good,-2.112645713,-2.039881266
3/10/2021,3/15/2021,3/14/2021,FD,29.632656,34.722553,17.523058,3.235778225,Good,-2.112645713,-2.039832956
12/14/2020,12/19/2020,12/18/2020,FD,29.632656,34.722553,17.523058,0.13168116,Bad,-2.493165006,-2.039875551
12/21/2020,12/26/2020,12/26/2020,FD,29.632656,34.722553,17.523058,2.515938859,Bad,-2.493165006,-2.039847982
12/18/2020,12/21/2020,12/20/2020,FD,29.632656,34.722553,17.523058,1.633846806,Bad,-2.493165006,-2.039864813
11/5/2020,11/9/2020,11/8/2020,FD,29.632656,34.722553,17.523058,1.063598172,Good,-2.493165006,-2.039947737
12/18/2021,12/22/2021,12/22/2021,PS,29.632656,34.722553,17.523058,1.406863316,Good,-2.493165006,-2.039831647
6/14/2021,7/2/2021,7/1/2021,FD,29.632656,34.722553,17.523058,1.210630947,Good,-2.241295795,-2.03987458
4/28/2021,5/13/2021,5/12/2021,PS,29.632656,34.722553,17.523058,1.772201068,Good,-2.241295795,-2.03987356
3/5/2021,3/20/2021,3/19/2021,PS,29.632656,34.722553,17.523058,2.784091372,Good,-2.236778625,-2.039917872
11/15/2021,12/1/2021,11/30/2021,PS,29.632656,34.722553,17.523058,3.282924141,Good,-2.23086666,-2.03980593
2/4/2021,2/20/2021,2/19/2021,FD,29.632656,34.722553,17.523058,4.769289865,Bad,-2.23086666,-2.039899958
4/15/2021,4/19/2021,4/19/2021,FD,29.632656,34.722553,17.523058,3.606611759,Good,-2.394838534,-2.039875684
2/21/2021,2/24/2021,2/24/2021,FD,29.632656,34.722553,17.523058,2.751034885,Good,-2.394838534,-2.039886179
11/14/2020,11/19/2020,11/18/2020,FD,29.632656,34.722553,17.523058,0.896878911,Good,-2.394838534,-2.039874698
7/29/2021,8/1/2021,7/31/2021,PS,29.632656,34.722553,17.523058,3.359717348,Good,-2.119111692,-2.039968915
7/6/2021,7/8/2021,7/7/2021,PS,29.632656,34.722553,17.523058,3.652499795,Good,-2.119111692,-2.039929693
3/7/2021,3/10/2021,3/10/2021,FD,29.632656,34.722553,17.523058,3.786724155,Good,-2.119111692,-2.039843792
6/8/2021,6/12/2021,6/12/2021,PS,29.632656,34.722553,17.523058,2.644296727,Good,-2.119111692,-2.039959853
4/17/2021,4/19/2021,4/19/2021,PS,29.632656,34.722553,17.523058,0.74786875,Good,-2.119111692,-2.039869873
10/13/2020,10/15/2020,10/14/2020,PS,29.632656,34.722553,17.523058,1.230071469,Good,-2.119111692,-2.039843604
4/7/2021,4/11/2021,4/11/2021,PS,29.632656,34.722553,17.523058,3.591619423,Good,-2.119111692,-2.039855195
8/25/2021,8/28/2021,8/28/2021,PS,29.632656,34.722553,17.523058,1.431080577,Good,-2.119111692,-2.039868102
7/20/2021,7/24/2021,7/24/2021,FD,29.632656,34.722553,17.523058,1.935794061,Good,-2.373188435,-2.039884309
12/26/2020,1/11/2021,1/10/2021,PS,29.632656,34.722553,17.523058,1.284594514,Bad,-2.12215244,-2.039764652
11/21/2021,12/8/2021,12/7/2021,PS,29.632656,34.722553,17.523058,0.347525808,Good,-2.12215244,-2.039861559
11/22/2021,12/8/2021,12/8/2021,PS,29.632656,34.722553,17.523058,2.071698082,Good,-2.12215244,-2.039841249
11/9/2021,11/25/2021,11/24/2021,PS,29.632656,34.722553,17.523058,2.511721319,Good,-2.12215244,-2.03987847
9/16/2021,10/2/2021,10/1/2021,PS,29.632656,34.722553,17.523058,1.806448603,Good,-2.12215244,-2.039923436
1/8/2021,1/23/2021,1/22/2021,PS,29.632656,34.722553,17.523058,1.194441882,Bad,-2.12215244,-2.039846965
4/25/2021,5/13/2021,5/12/2021,FD,29.632656,34.722553,17.523058,4.283830559,Good,-2.384330565,-2.039898422
11/10/2021,11/27/2021,11/26/2021,FD,29.632656,34.722553,17.523058,1.63823354,Good,-2.384330565,-2.039933337
9/13/2021,9/29/2021,9/28/2021,PS,29.632656,34.722553,17.523058,1.257657538,Good,-2.232960961,-2.039934117
9/4/2021,9/6/2021,9/6/2021,FD,29.632656,34.722553,17.523058,4.254739984,Good,-2.217724491,-2.039785627
12/20/2021,12/22/2021,12/21/2021,FD,29.632656,34.722553,17.523058,2.920575162,Good,-2.217724491,-2.039896632
11/1/2021,11/17/2021,11/17/2021,PS,29.632656,34.722553,17.523058,1.298344931,Good,-2.236201645,-2.03985499
3/8/2021,3/24/2021,3/24/2021,FD,29.632656,34.722553,17.523058,3.795226631,Good,-2.236201645,-2.039897079
12/9/2020,12/14/2020,12/14/2020,FD,29.632656,34.722553,17.523058,4.175114725,Bad,-2.49739578,-2.039856942
10/18/2020,10/19/2020,10/18/2020,PS,29.632656,34.722553,17.523058,1.743922341,Good,-2.503346666,-2.102445723
10/28/2020,10/31/2020,10/31/2020,PS,29.632656,34.722553,17.523058,2.897374291,Good,-2.503346666,-2.102404607
4/8/2021,4/10/2021,4/9/2021,FD,29.632656,34.722553,17.523058,2.893954121,Good,-2.503346666,-2.102452659
11/15/2021,11/17/2021,11/16/2021,PS,29.632656,34.722553,17.523058,4.523788072,Good,-2.503346666,-2.102425686
8/19/2021,8/22/2021,8/22/2021,PS,29.632656,34.722553,17.523058,4.965884801,Good,-2.503346666,-2.102412951
11/7/2020,11/12/2020,11/12/2020,PS,29.632656,34.722553,17.523058,6.14754138,Good,-2.503346666,-2.102440235
11/25/2020,11/27/2020,11/26/2020,FD,29.632656,34.722553,17.523058,1.799586285,Good,-2.503346666,-2.102335385
1/17/2021,1/19/2021,1/19/2021,FD,29.632656,34.722553,17.523058,1.263436474,Good,-2.503346666,-2.102405955
12/6/2020,12/8/2020,12/8/2020,FD,29.632656,34.722553,17.523058,3.730718307,Good,-2.503346666,-2.10241102
12/11/2020,12/13/2020,12/12/2020,FD,29.632656,34.722553,17.523058,2.223696194,Bad,-2.503346666,-2.102397078
11/23/2020,11/26/2020,11/25/2020,FD,29.632656,34.722553,17.523058,3.05486291,Good,-2.503346666,-2.102440377
11/13/2020,11/17/2020,11/16/2020,FD,29.632656,34.722553,17.523058,1.326386435,Good,-2.503346666,-2.10240787
11/9/2020,11/12/2020,11/11/2020,FD,29.632656,34.722553,17.523058,4.297144377,Good,-2.503346666,-2.102436385
1/17/2021,1/19/2021,1/19/2021,PS,29.632656,34.722553,17.523058,0.336298484,Good,-2.503346666,-2.102409691
2/7/2021,2/9/2021,2/8/2021,FD,29.632656,34.722553,17.523058,3.110638536,Good,-2.503346666,-2.102312131
11/18/2020,11/22/2020,11/21/2020,FD,29.632656,34.722553,17.523058,3.396294092,Good,-2.503346666,-2.102381673
11/30/2020,12/2/2020,12/2/2020,FD,29.632656,34.722553,17.523058,2.406359641,Good,-2.503346666,-2.102450491
11/21/2020,11/24/2020,11/24/2020,FD,29.632656,34.722553,17.523058,3.230825853,Good,-2.503346666,-2.102367797
12/9/2020,12/11/2020,12/11/2020,PS,29.632656,34.722553,17.523058,0.441239203,Good,-2.503346666,-2.10237063
11/20/2020,11/23/2020,11/23/2020,FD,29.632656,34.722553,17.523058,1.300103379,Good,-2.503346666,-2.1024225
1/28/2021,1/31/2021,1/31/2021,FD,29.632656,34.722553,17.523058,0.062946012,Bad,-2.503346666,-2.102415215
1/20/2021,1/24/2021,1/24/2021,FD,29.632656,34.722553,17.523058,1.114007421,Bad,-2.503346666,-2.102329351
4/24/2021,4/26/2021,4/26/2021,PS,29.632656,34.722553,17.523058,3.618323764,Good,-2.503346666,-2.102363331
11/17/2020,11/19/2020,11/18/2020,FD,29.632656,34.722553,17.523058,1.78110221,Good,-2.503346666,-2.102369554
11/25/2020,11/28/2020,11/27/2020,FD,29.632656,34.722553,17.523058,2.835421806,Good,-2.503346666,-2.102469642
11/17/2020,11/19/2020,11/19/2020,FD,29.632656,34.722553,17.523058,2.133951267,Good,-2.503346666,-2.102408592
5/7/2021,5/9/2021,5/8/2021,PS,29.632656,34.722553,17.523058,2.586649903,Good,-2.503346666,-2.102325488
2/24/2021,2/28/2021,2/27/2021,FD,29.632656,34.722553,17.523058,5.451233717,Bad,-2.503346666,-2.102369276
11/18/2021,11/21/2021,11/20/2021,FD,29.632656,34.722553,17.523058,4.221110551,Good,-2.503346666,-2.102409978
11/29/2020,12/1/2020,11/30/2020,FD,29.632656,34.722553,17.523058,2.101465973,Good,-2.503346666,-2.102429055
10/29/2021,10/30/2021,10/29/2021,PS,29.632656,34.722553,17.523058,0.899941941,Good,-2.503346666,-2.102475134
11/28/2021,11/30/2021,11/29/2021,FD,29.632656,34.722553,17.523058,2.586012124,Good,-2.503346666,-2.102444161
11/12/2020,11/14/2020,11/13/2020,FD,29.632656,34.722553,17.523058,3.183960612,Good,-2.503346666,-2.102304369
2/9/2021,2/12/2021,2/11/2021,FD,29.632656,34.722553,17.523058,3.30180773,Good,-2.503346666,-2.102372333
11/21/2020,11/24/2020,11/23/2020,FD,29.632656,34.722553,17.523058,1.519084024,Good,-2.503346666,-2.102366373
11/12/2020,11/16/2020,11/15/2020,FD,29.632656,34.722553,17.523058,3.342234131,Good,-2.503346666,-2.102349579
10/1/2020,10/4/2020,10/4/2020,PS,29.632656,34.722553,17.523058,1.311714454,Good,-2.503346666,-2.102466628
1/11/2021,1/13/2021,1/12/2021,PS,29.632656,34.722553,17.523058,2.055763873,Good,-2.503346666,-2.10241023
11/29/2020,12/1/2020,12/1/2020,FD,29.632656,34.722553,17.523058,2.092030077,Good,-2.503346666,-2.102477295
1/8/2021,1/9/2021,1/9/2021,PS,29.632656,34.722553,17.523058,1.152284406,Bad,-2.503346666,-2.102369669
12/9/2021,12/11/2021,12/11/2021,FD,29.632656,34.722553,17.523058,3.343799913,Bad,-2.503346666,-2.10243806
5/11/2021,5/14/2021,5/14/2021,PS,29.632656,34.722553,17.523058,3.121655447,Good,-2.503346666,-2.102358619
11/20/2020,11/24/2020,11/24/2020,FD,29.632656,34.722553,17.523058,0.598466091,Good,-2.503346666,-2.102441882
7/21/2021,7/24/2021,7/23/2021,PS,29.632656,34.722553,17.523058,0.638523508,Good,-2.503346666,-2.10240837
12/2/2020,12/4/2020,12/4/2020,FD,29.632656,34.722553,17.523058,2.632716365,Good,-2.503346666,-2.102328273
3/25/2021,3/29/2021,3/28/2021,FD,29.632656,34.722553,17.523058,2.395328218,Good,-2.503346666,-2.102446218
1/23/2021,1/25/2021,1/24/2021,FD,29.632656,34.722553,17.523058,2.629440566,Bad,-2.503346666,-2.102356435
11/19/2020,11/21/2020,11/21/2020,FD,29.632656,34.722553,17.523058,2.831979221,Good,-2.503346666,-2.102394747
2/17/2021,2/21/2021,2/21/2021,FD,29.632656,34.722553,17.523058,4.998495871,Bad,-2.503346666,-2.102465221
12/3/2020,12/4/2020,12/3/2020,PS,29.632656,34.722553,17.523058,1.783076216,Good,-2.503346666,-2.102388915
2/6/2021,2/10/2021,2/10/2021,FD,29.632656,34.722553,17.523058,3.693349855,Good,-2.503346666,-2.102422983
11/19/2020,11/21/2020,11/21/2020,PS,29.632656,34.722553,17.523058,2.691565436,Good,-2.503346666,-2.102462497
4/26/2021,4/27/2021,4/26/2021,PS,29.632656,34.722553,17.523058,2.601502232,Good,-2.503346666,-2.102477067
12/23/2020,12/25/2020,12/25/2020,FD,29.632656,34.722553,17.523058,3.906185895,Good,-2.503346666,-2.102405663
11/14/2021,11/16/2021,11/16/2021,FD,29.632656,34.722553,17.523058,2.815157203,Good,-2.503346666,-2.102411253
12/2/2020,12/4/2020,12/3/2020,FD,29.632656,34.722553,17.523058,1.588211434,Good,-2.503346666,-2.102393488
11/23/2020,11/27/2020,11/27/2020,FD,29.632656,34.722553,17.523058,1.452623967,Good,-2.503346666,-2.102400592
4/27/2021,4/29/2021,4/29/2021,PS,29.632656,34.722553,17.523058,0.739868065,Good,-2.503346666,-2.102432301
9/11/2021,9/13/2021,9/13/2021,PS,29.632656,34.722553,17.523058,4.233725532,Good,-2.503346666,-2.102420567
12/7/2020,12/13/2020,12/12/2020,FD,29.632656,34.722553,17.523058,5.046597549,Bad,-2.503346666,-2.10243979
4/14/2021,4/15/2021,4/14/2021,PS,29.632656,34.722553,17.523058,2.223191938,Good,-2.503346666,-2.10233684
10/14/2020,10/18/2020,10/17/2020,FD,29.632656,34.722553,17.523058,2.748905693,Good,-2.503346666,-2.102409225
3/1/2021,3/4/2021,3/4/2021,FD,29.632656,34.722553,17.523058,1.695437433,Good,-2.503346666,-2.102421969
1/1/2021,1/3/2021,1/2/2021,PS,29.632656,34.722553,17.523058,3.781875872,Bad,-2.503346666,-2.102398882
11/20/2020,11/23/2020,11/22/2020,FD,29.632656,34.722553,17.523058,1.906861462,Good,-2.503346666,-2.102450412
2/19/2021,2/22/2021,2/21/2021,FD,29.632656,34.722553,17.523058,3.208947278,Bad,-2.503346666,-2.10234952
12/29/2020,12/31/2020,12/31/2020,PS,29.632656,34.722553,17.523058,2.775674503,Good,-2.503346666,-2.102395627
11/28/2020,12/2/2020,12/1/2020,FD,29.632656,34.722553,17.523058,5.61850594,Good,-2.503346666,-2.102378568
11/14/2020,11/16/2020,11/15/2020,FD,29.632656,34.722553,17.523058,1.264797442,Good,-2.503346666,-2.10239669
6/3/2021,6/4/2021,6/4/2021,PS,29.632656,34.722553,17.523058,3.002831654,Good,-2.503346666,-2.102404348
12/6/2020,12/10/2020,12/9/2020,FD,29.632656,34.722553,17.523058,0.329699144,Good,-2.503346666,-2.102401065
12/4/2020,12/6/2020,12/5/2020,FD,29.632656,34.722553,17.523058,2.40240512,Bad,-2.503346666,-2.102404161
11/20/2020,11/22/2020,11/22/2020,FD,29.632656,34.722553,17.523058,2.163687444,Good,-2.503346666,-2.102360508
11/16/2020,11/18/2020,11/17/2020,FD,29.632656,34.722553,17.523058,1.383559138,Good,-2.503346666,-2.102429195
12/15/2020,12/16/2020,12/16/2020,PS,29.632656,34.722553,17.523058,3.883048368,Good,-2.503346666,-2.102357433
6/3/2021,6/5/2021,6/4/2021,PS,29.632656,34.722553,17.523058,3.700534691,Good,-2.503346666,-2.102373675
11/22/2021,11/24/2021,11/24/2021,FD,29.632656,34.722553,17.523058,1.99513333,Good,-2.503346666,-2.102397819
8/13/2021,8/16/2021,8/16/2021,PS,29.632656,34.722553,17.523058,0.511204165,Good,-2.503346666,-2.102497417
1/19/2021,1/22/2021,1/22/2021,FD,29.632656,34.722553,17.523058,2.04900349,Good,-2.503346666,-2.10234466
11/23/2020,11/27/2020,11/27/2020,FD,29.632656,34.722553,17.523058,3.202682682,Good,-2.503346666,-2.102420749
10/20/2020,10/22/2020,10/21/2020,PS,29.632656,34.722553,17.523058,3.435111493,Good,-2.503346666,-2.102445776
11/13/2020,11/17/2020,11/16/2020,FD,29.632656,34.722553,17.523058,2.667342169,Good,-2.503346666,-2.102419096
11/14/2020,11/18/2020,11/18/2020,FD,29.632656,34.722553,17.523058,1.921156889,Good,-2.503346666,-2.102437125
12/23/2020,12/25/2020,12/25/2020,PS,29.632656,34.722553,17.523058,1.715712583,Good,-2.503346666,-2.102480592
8/3/2021,8/5/2021,8/4/2021,PS,29.632656,34.722553,17.523058,1.199626698,Good,-2.503346666,-2.102364625
4/24/2021,4/26/2021,4/26/2021,PS,29.632656,34.722553,17.523058,1.872933715,Good,-2.503346666,-2.102436418
11/22/2020,11/26/2020,11/26/2020,FD,29.632656,34.722553,17.523058,3.588479821,Good,-2.503346666,-2.102360627
12/30/2020,12/31/2020,12/31/2020,PS,29.632656,34.722553,17.523058,2.220269146,Good,-2.503346666,-2.102406397
12/10/2020,12/13/2020,12/12/2020,FD,29.632656,34.722553,17.523058,4.593309411,Bad,-2.503346666,-2.102405984
12/9/2020,12/12/2020,12/11/2020,FD,29.632656,34.722553,17.523058,2.141965643,Bad,-2.503346666,-2.102454075
7/13/2021,7/14/2021,7/14/2021,PS,29.632656,34.722553,17.523058,3.891603783,Good,-2.503346666,-2.102373297
12/12/2020,12/16/2020,12/15/2020,FD,29.632656,34.722553,17.523058,1.673621488,Good,-2.503346666,-2.102503835
4/17/2021,4/21/2021,4/20/2021,FD,29.632656,34.722553,17.523058,3.176920465,Good,-2.503346666,-2.102368306
11/27/2020,12/1/2020,12/1/2020,FD,29.632656,34.722553,17.523058,0.768410014,Good,-2.503346666,-2.102443677
2/6/2021,2/8/2021,2/7/2021,FD,29.632656,34.722553,17.523058,2.735571674,Bad,-2.503346666,-2.102335118
12/17/2021,12/20/2021,12/20/2021,FD,29.632656,34.722553,17.523058,1.327304616,Bad,-2.503346666,-2.102432609
12/10/2020,12/12/2020,12/12/2020,FD,29.632656,34.722553,17.523058,4.32129015,Bad,-2.503346666,-2.102436769
2/13/2021,2/16/2021,2/16/2021,FD,29.632656,34.722553,17.523058,3.337704195,Good,-2.503346666,-2.102381351
4/3/2021,4/6/2021,4/6/2021,FD,29.632656,34.722553,17.523058,2.845305969,Good,-2.503346666,-2.102395814
2/24/2021,2/26/2021,2/25/2021,FD,29.632656,34.722553,17.523058,3.526764105,Good,-2.503346666,-2.102347509
1/12/2021,1/16/2021,1/15/2021,FD,29.632656,34.722553,17.523058,5.704648414,Bad,-2.503346666,-2.102465126
2/3/2021,2/7/2021,2/7/2021,FD,29.632656,34.722553,17.523058,3.445599785,Bad,-2.503346666,-2.102353052
12/25/2020,12/28/2020,12/27/2020,PS,29.632656,34.722553,17.523058,1.017037547,Bad,-2.503346666,-2.102366347
3/22/2021,3/26/2021,3/25/2021,FD,29.632656,34.722553,17.523058,1.406899103,Good,-2.503346666,-2.102413775
8/11/2021,8/13/2021,8/12/2021,PS,29.632656,34.722553,17.523058,0.580412859,Good,-2.503346666,-2.102403714
11/30/2020,12/2/2020,12/2/2020,FD,29.632656,34.722553,17.523058,3.280060839,Good,-2.503346666,-2.10240964
1/25/2021,1/28/2021,1/27/2021,PS,29.632656,34.722553,17.523058,3.247443025,Good,-2.503346666,-2.102446543
4/5/2021,4/7/2021,4/6/2021,FD,29.632656,34.722553,17.523058,3.147909294,Good,-2.503346666,-2.102327869
12/12/2020,12/15/2020,12/15/2020,FD,29.632656,34.722553,17.523058,3.242344915,Good,-2.499646369,-2.10232867
1/2/2021,1/7/2021,1/6/2021,FD,29.632656,34.722553,17.523058,3.012986368,Good,-2.120602226,-2.102420414
4/13/2021,4/17/2021,4/17/2021,PS,29.632656,34.722553,17.523058,3.570247019,Good,-2.120602226,-2.102414139
2/7/2021,2/10/2021,2/9/2021,FD,29.632656,34.722553,17.523058,2.245050542,Good,-2.120602226,-2.102354799
9/22/2021,9/24/2021,9/23/2021,PS,29.632656,34.722553,17.523058,2.817525211,Good,-2.120602226,-2.102393214
9/19/2021,9/21/2021,9/21/2021,PS,29.632656,34.722553,17.523058,4.391084687,Good,-2.120602226,-2.102412469
12/7/2021,12/10/2021,12/10/2021,PS,29.632656,34.722553,17.523058,1.413208234,Good,-2.120602226,-2.102448371
8/16/2021,8/20/2021,8/19/2021,PS,29.632656,34.722553,17.523058,4.469583995,Good,-2.120602226,-2.102399114
11/23/2021,11/25/2021,11/25/2021,PS,29.632656,34.722553,17.523058,2.196948945,Good,-2.120602226,-2.102492947
9/23/2021,9/27/2021,9/27/2021,PS,29.632656,34.722553,17.523058,1.544717017,Good,-2.120602226,-2.102382401
9/10/2021,9/13/2021,9/13/2021,PS,29.632656,34.722553,17.523058,4.564137599,Good,-2.120602226,-2.10240125
11/23/2020,11/26/2020,11/25/2020,PS,29.632656,34.722553,17.523058,2.380645083,Good,-2.120602226,-2.102413691
9/17/2021,9/20/2021,9/19/2021,PS,29.632656,34.722553,17.523058,4.28731192,Good,-2.120602226,-2.102332985
11/13/2021,11/15/2021,11/15/2021,PS,29.632656,34.722553,17.523058,3.27331782,Good,-2.120602226,-2.102426154
11/9/2020,11/15/2020,11/14/2020,PS,29.632656,34.722553,17.523058,5.441813146,Good,-2.120602226,-2.102438882
9/7/2021,9/11/2021,9/10/2021,PS,29.632656,34.722553,17.523058,3.014929102,Good,-2.120602226,-2.102350582
12/17/2020,12/19/2020,12/19/2020,PS,29.632656,34.722553,17.523058,4.414756789,Bad,-2.120602226,-2.10241309
4/19/2021,4/21/2021,4/21/2021,PS,29.632656,34.722553,17.523058,1.447568603,Good,-2.120602226,-2.102437329
11/10/2021,11/14/2021,11/13/2021,PS,29.632656,34.722553,17.523058,3.923388573,Good,-2.120602226,-2.102357396
11/24/2021,11/28/2021,11/27/2021,PS,29.632656,34.722553,17.523058,3.023352756,Good,-2.120602226,-2.102348453
9/27/2020,9/30/2020,9/30/2020,PS,29.632656,34.722553,17.523058,4.359955001,Good,-2.120602226,-2.102450212
4/3/2021,4/7/2021,4/7/2021,PS,29.632656,34.722553,17.523058,3.800901989,Good,-2.120602226,-2.102458218
10/30/2021,11/1/2021,10/31/2021,PS,29.632656,34.722553,17.523058,3.63860782,Good,-2.120602226,-2.10241165
5/8/2021,5/12/2021,5/11/2021,PS,29.632656,34.722553,17.523058,0.36322521,Good,-2.120602226,-2.102421945
8/16/2021,8/18/2021,8/17/2021,PS,29.632656,34.722553,17.523058,3.729794927,Good,-2.120602226,-2.102456633
11/18/2020,11/22/2020,11/22/2020,PS,29.632656,34.722553,17.523058,3.605575538,Good,-2.120602226,-2.102455402
11/14/2020,11/16/2020,11/15/2020,PS,29.632656,34.722553,17.523058,1.472272519,Good,-2.120602226,-2.102394053
11/13/2020,11/15/2020,11/14/2020,PS,29.632656,34.722553,17.523058,2.70106912,Good,-2.120602226,-2.10240931
7/23/2021,7/27/2021,7/26/2021,PS,29.632656,34.722553,17.523058,0.284984603,Good,-2.120602226,-2.102387642
11/3/2021,11/5/2021,11/4/2021,PS,29.632656,34.722553,17.523058,4.765344183,Good,-2.120602226,-2.102427004
10/13/2021,10/17/2021,10/17/2021,PS,29.632656,34.722553,17.523058,3.334204208,Good,-2.120602226,-2.102413761
6/7/2021,6/10/2021,6/10/2021,PS,29.632656,34.722553,17.523058,3.120895913,Good,-2.120602226,-2.102399252
12/6/2020,12/9/2020,12/9/2020,PS,29.632656,34.722553,17.523058,4.715009375,Good,-2.120602226,-2.102376404
6/29/2021,7/3/2021,7/3/2021,PS,29.632656,34.722553,17.523058,2.842709686,Good,-2.120602226,-2.102364864
12/7/2020,12/11/2020,12/10/2020,FD,29.632656,34.722553,17.523058,1.537686016,Good,-2.120602226,-2.102427789
5/28/2021,5/30/2021,5/29/2021,PS,29.632656,34.722553,17.523058,4.468230165,Good,-2.120602226,-2.102453689
11/25/2021,11/27/2021,11/26/2021,PS,29.632656,34.722553,17.523058,1.637258511,Good,-2.120602226,-2.102349046
5/26/2021,5/30/2021,5/30/2021,PS,29.632656,34.722553,17.523058,2.828456998,Good,-2.120602226,-2.102346363
9/5/2021,9/9/2021,9/8/2021,PS,29.632656,34.722553,17.523058,3.076703555,Good,-2.120602226,-2.102372055
10/14/2021,10/18/2021,10/18/2021,PS,29.632656,34.722553,17.523058,3.715799574,Good,-2.120602226,-2.102425861
12/6/2020,12/10/2020,12/9/2020,FD,29.632656,34.722553,17.523058,3.505976459,Good,-2.120602226,-2.102428501
8/22/2021,8/25/2021,8/25/2021,PS,29.632656,34.722553,17.523058,4.32185268,Good,-2.120602226,-2.102422979
9/26/2021,9/29/2021,9/29/2021,PS,29.632656,34.722553,17.523058,0.932257265,Good,-2.120602226,-2.102368551
12/17/2021,12/21/2021,12/21/2021,PS,29.632656,34.722553,17.523058,0.548677059,Good,-2.120602226,-2.102381229
12/31/2020,1/4/2021,1/4/2021,FD,29.632656,34.722553,17.523058,2.752604118,Bad,-2.120602226,-2.102466806
5/22/2021,5/24/2021,5/24/2021,PS,29.632656,34.722553,17.523058,3.088762181,Good,-2.120602226,-2.102379236
11/11/2021,11/14/2021,11/14/2021,PS,29.632656,34.722553,17.523058,0.275186629,Good,-2.120602226,-2.102420551
11/10/2021,11/13/2021,11/12/2021,PS,29.632656,34.722553,17.523058,3.208506099,Good,-2.120602226,-2.102426562
8/23/2021,8/25/2021,8/25/2021,PS,29.632656,34.722553,17.523058,2.025540315,Good,-2.120602226,-2.102390315
